date,state,district,pincode,bio_age_5_17,bio_age_17_
12-06-2025,Kerala,Kozhikode,673106,2,5
12-06-2025,Kerala,Kozhikode,673301,2,11
12-06-2025,Kerala,Kozhikode,673306,2,1
12-06-2025,Kerala,Kozhikode,673503,1,4
12-06-2025,Kerala,Kozhikode,673509,0,4
12-06-2025,Kerala,Kozhikode,673586,2,10
12-06-2025,Kerala,Kozhikode,673604,2,8
12-06-2025,Kerala,Kozhikode,673611,7,10
12-06-2025,Kerala,Kozhikode,673655,2,7
13-06-2025,Kerala,Kozhikode,673004,1,2
13-06-2025,Kerala,Kozhikode,673010,3,5
13-06-2025,Kerala,Kozhikode,673016,1,7
13-06-2025,Kerala,Kozhikode,673021,0,2
13-06-2025,Kerala,Kozhikode,673103,1,4
13-06-2025,Kerala,Kozhikode,673507,1,12
13-06-2025,Kerala,Kozhikode,673509,0,3
13-06-2025,Kerala,Kozhikode,673526,1,1
13-06-2025,Kerala,Kozhikode,673541,2,6
13-06-2025,Kerala,Kozhikode,673601,3,6
13-06-2025,Kerala,Kozhikode,673614,4,14
13-06-2025,Kerala,Kozhikode,673661,1,6
23-05-2025,Kerala,Kozhikode,673003,6,9
23-05-2025,Kerala,Kozhikode,673014,2,4
23-05-2025,Kerala,Kozhikode,673017,1,2
23-05-2025,Kerala,Kozhikode,673021,3,1
23-05-2025,Kerala,Kozhikode,673028,4,7
23-05-2025,Kerala,Kozhikode,673302,1,0
23-05-2025,Kerala,Kozhikode,673308,2,0
23-05-2025,Kerala,Kozhikode,673317,3,1
23-05-2025,Kerala,Kozhikode,673323,0,1
23-05-2025,Kerala,Kozhikode,673507,13,9
23-05-2025,Kerala,Kozhikode,673509,2,2
23-05-2025,Kerala,Kozhikode,673513,4,3
23-05-2025,Kerala,Kozhikode,673524,6,9
23-05-2025,Kerala,Kozhikode,673541,1,5
23-05-2025,Kerala,Kozhikode,673571,15,16
23-05-2025,Kerala,Kozhikode,673580,2,3
23-05-2025,Kerala,Kozhikode,673604,3,5
23-05-2025,Kerala,Kozhikode,673611,3,3
23-05-2025,Kerala,Kozhikode,673614,6,3
23-05-2025,Kerala,Kozhikode,673632,0,4
24-05-2025,Kerala,Kozhikode,673003,1,4
24-05-2025,Kerala,Kozhikode,673004,0,1
24-05-2025,Kerala,Kozhikode,673015,2,0
24-05-2025,Kerala,Kozhikode,673028,1,1
24-05-2025,Kerala,Kozhikode,673101,1,0
24-05-2025,Kerala,Kozhikode,673103,6,3
24-05-2025,Kerala,Kozhikode,673302,0,3
24-05-2025,Kerala,Kozhikode,673315,1,4
24-05-2025,Kerala,Kozhikode,673513,3,1
24-05-2025,Kerala,Kozhikode,673524,2,10
24-05-2025,Kerala,Kozhikode,673542,6,10
24-05-2025,Kerala,Kozhikode,673580,2,3
24-05-2025,Kerala,Kozhikode,673586,7,4
24-05-2025,Kerala,Kozhikode,673631,7,7
24-05-2025,Kerala,Kozhikode,673632,3,2
20-05-2025,Kerala,Kozhikode,673003,10,8
20-05-2025,Kerala,Kozhikode,673017,0,2
20-05-2025,Kerala,Kozhikode,673028,4,1
20-05-2025,Kerala,Kozhikode,673103,1,1
20-05-2025,Kerala,Kozhikode,673106,0,3
20-05-2025,Kerala,Kozhikode,673306,3,1
20-05-2025,Kerala,Kozhikode,673323,1,0
20-05-2025,Kerala,Kozhikode,673506,4,7
20-05-2025,Kerala,Kozhikode,673508,5,6
20-05-2025,Kerala,Kozhikode,673513,7,8
20-05-2025,Kerala,Kozhikode,673521,3,3
20-05-2025,Kerala,Kozhikode,673523,2,1
20-05-2025,Kerala,Kozhikode,673571,12,20
20-05-2025,Kerala,Kozhikode,673585,6,4
20-05-2025,Kerala,Kozhikode,673614,10,8
21-05-2025,Kerala,Kozhikode,673002,1,0
21-05-2025,Kerala,Kozhikode,673010,5,4
21-05-2025,Kerala,Kozhikode,673106,3,4
21-05-2025,Kerala,Kozhikode,673505,1,1
21-05-2025,Kerala,Kozhikode,673509,6,5
21-05-2025,Kerala,Kozhikode,673517,1,4
21-05-2025,Kerala,Kozhikode,673528,2,1
21-05-2025,Kerala,Kozhikode,673572,25,31
21-05-2025,Kerala,Kozhikode,673580,4,2
21-05-2025,Kerala,Kozhikode,673611,9,15
21-05-2025,Kerala,Kozhikode,673613,3,6
22-05-2025,Kerala,Kozhikode,673007,1,8
22-05-2025,Kerala,Kozhikode,673009,1,1
22-05-2025,Kerala,Kozhikode,673014,11,5
22-05-2025,Kerala,Kozhikode,673102,1,0
22-05-2025,Kerala,Kozhikode,673303,9,7
22-05-2025,Kerala,Kozhikode,673505,4,5
22-05-2025,Kerala,Kozhikode,673507,3,8
22-05-2025,Kerala,Kozhikode,673509,3,1
22-05-2025,Kerala,Kozhikode,673513,2,7
22-05-2025,Kerala,Kozhikode,673517,4,4
22-05-2025,Kerala,Kozhikode,673521,1,3
22-05-2025,Kerala,Kozhikode,673523,5,2
22-05-2025,Kerala,Kozhikode,673525,10,9
22-05-2025,Kerala,Kozhikode,673572,23,13
22-05-2025,Kerala,Kozhikode,673582,6,10
22-05-2025,Kerala,Kozhikode,673585,8,11
22-05-2025,Kerala,Kozhikode,673612,6,14
22-05-2025,Kerala,Kozhikode,673613,3,9
22-05-2025,Kerala,Kozhikode,673661,8,2
26-05-2025,Kerala,Kozhikode,673004,0,3
26-05-2025,Kerala,Kozhikode,673007,4,4
26-05-2025,Kerala,Kozhikode,673008,3,7
26-05-2025,Kerala,Kozhikode,673010,4,4
26-05-2025,Kerala,Kozhikode,673012,1,2
26-05-2025,Kerala,Kozhikode,673015,2,7
26-05-2025,Kerala,Kozhikode,673016,1,1
26-05-2025,Kerala,Kozhikode,673021,1,3
26-05-2025,Kerala,Kozhikode,673105,1,2
26-05-2025,Kerala,Kozhikode,673507,1,7
26-05-2025,Kerala,Kozhikode,673508,2,2
26-05-2025,Kerala,Kozhikode,673582,4,4
26-05-2025,Kerala,Kozhikode,673603,4,2
26-05-2025,Kerala,Kozhikode,673613,4,5
26-05-2025,Kerala,Kozhikode,673631,5,12
26-05-2025,Kerala,Kozhikode,673632,1,3
03-06-2025,Kerala,Kozhikode,673008,5,10
03-06-2025,Kerala,Kozhikode,673016,1,7
03-06-2025,Kerala,Kozhikode,673021,2,0
03-06-2025,Kerala,Kozhikode,673032,1,0
03-06-2025,Kerala,Kozhikode,673105,3,7
03-06-2025,Kerala,Kozhikode,673106,2,9
03-06-2025,Kerala,Kozhikode,673301,2,4
03-06-2025,Kerala,Kozhikode,673309,2,2
03-06-2025,Kerala,Kozhikode,673317,3,12
03-06-2025,Kerala,Kozhikode,673503,2,3
03-06-2025,Kerala,Kozhikode,673506,7,11
03-06-2025,Kerala,Kozhikode,673507,4,13
03-06-2025,Kerala,Kozhikode,673521,11,13
03-06-2025,Kerala,Kozhikode,673522,4,2
03-06-2025,Kerala,Kozhikode,673525,4,13
03-06-2025,Kerala,Kozhikode,673601,2,4
03-06-2025,Kerala,Kozhikode,673603,3,11
03-06-2025,Kerala,Kozhikode,673613,6,5
03-06-2025,Kerala,Kozhikode,673661,6,12
28-05-2025,Kerala,Kozhikode,673004,3,0
28-05-2025,Kerala,Kozhikode,673009,2,0
28-05-2025,Kerala,Kozhikode,673011,3,1
28-05-2025,Kerala,Kozhikode,673014,4,4
28-05-2025,Kerala,Kozhikode,673016,5,3
28-05-2025,Kerala,Kozhikode,673105,9,6
28-05-2025,Kerala,Kozhikode,673323,2,1
28-05-2025,Kerala,Kozhikode,673501,1,0
28-05-2025,Kerala,Kozhikode,673517,0,5
28-05-2025,Kerala,Kozhikode,673522,9,5
28-05-2025,Kerala,Kozhikode,673541,4,5
28-05-2025,Kerala,Kozhikode,673542,1,12
28-05-2025,Kerala,Kozhikode,673573,9,14
28-05-2025,Kerala,Kozhikode,673604,3,2
28-05-2025,Kerala,Kozhikode,673631,7,9
28-05-2025,Kerala,Kozhikode,673632,7,4
28-05-2025,Kerala,Kozhikode,673655,2,5
28-05-2025,Kerala,Kozhikode,673661,5,9
29-05-2025,Kerala,Kozhikode,673003,4,6
29-05-2025,Kerala,Kozhikode,673006,1,1
29-05-2025,Kerala,Kozhikode,673015,5,8
29-05-2025,Kerala,Kozhikode,673029,3,2
29-05-2025,Kerala,Kozhikode,673032,1,0
29-05-2025,Kerala,Kozhikode,673303,3,4
29-05-2025,Kerala,Kozhikode,673304,2,3
29-05-2025,Kerala,Kozhikode,673309,2,3
29-05-2025,Kerala,Kozhikode,673315,2,16
29-05-2025,Kerala,Kozhikode,673505,4,1
29-05-2025,Kerala,Kozhikode,673507,4,6
29-05-2025,Kerala,Kozhikode,673509,1,3
29-05-2025,Kerala,Kozhikode,673527,2,3
29-05-2025,Kerala,Kozhikode,673542,9,15
29-05-2025,Kerala,Kozhikode,673614,4,3
27-05-2025,Kerala,Kozhikode,673001,1,2
27-05-2025,Kerala,Kozhikode,673003,12,7
27-05-2025,Kerala,Kozhikode,673014,4,6
27-05-2025,Kerala,Kozhikode,673017,3,2
27-05-2025,Kerala,Kozhikode,673018,1,0
27-05-2025,Kerala,Kozhikode,673028,3,1
27-05-2025,Kerala,Kozhikode,673032,0,2
27-05-2025,Kerala,Kozhikode,673101,1,0
27-05-2025,Kerala,Kozhikode,673103,6,2
27-05-2025,Kerala,Kozhikode,673302,0,4
27-05-2025,Kerala,Kozhikode,673304,1,4
27-05-2025,Kerala,Kozhikode,673317,3,2
27-05-2025,Kerala,Kozhikode,673323,0,1
27-05-2025,Kerala,Kozhikode,673501,3,2
27-05-2025,Kerala,Kozhikode,673502,2,1
27-05-2025,Kerala,Kozhikode,673509,2,4
27-05-2025,Kerala,Kozhikode,673524,4,8
27-05-2025,Kerala,Kozhikode,673526,2,0
27-05-2025,Kerala,Kozhikode,673528,5,3
27-05-2025,Kerala,Kozhikode,673529,4,4
27-05-2025,Kerala,Kozhikode,673572,15,19
27-05-2025,Kerala,Kozhikode,673580,1,2
27-05-2025,Kerala,Kozhikode,673582,7,3
27-05-2025,Kerala,Kozhikode,673604,6,8
27-05-2025,Kerala,Kozhikode,673616,3,5
02-06-2025,Kerala,Kozhikode,673003,11,7
02-06-2025,Kerala,Kozhikode,673007,2,6
02-06-2025,Kerala,Kozhikode,673008,2,12
02-06-2025,Kerala,Kozhikode,673018,0,1
02-06-2025,Kerala,Kozhikode,673020,1,1
02-06-2025,Kerala,Kozhikode,673102,4,3
02-06-2025,Kerala,Kozhikode,673304,2,4
02-06-2025,Kerala,Kozhikode,673305,3,3
02-06-2025,Kerala,Kozhikode,673323,2,3
02-06-2025,Kerala,Kozhikode,673504,2,2
02-06-2025,Kerala,Kozhikode,673523,1,5
02-06-2025,Kerala,Kozhikode,673542,6,14
02-06-2025,Kerala,Kozhikode,673580,5,3
02-06-2025,Kerala,Kozhikode,673582,7,4
02-06-2025,Kerala,Kozhikode,673585,3,11
02-06-2025,Kerala,Kozhikode,673603,2,6
02-06-2025,Kerala,Kozhikode,673614,14,16
02-06-2025,Kerala,Kozhikode,673616,6,5
02-06-2025,Kerala,Kozhikode,673620,17,13
02-06-2025,Kerala,Kozhikode,673633,4,2
02-06-2025,Kerala,Kozhikode,673639,0,1
02-06-2025,Kerala,Kozhikode,673661,7,13
31-05-2025,Kerala,Kozhikode,673002,1,1
31-05-2025,Kerala,Kozhikode,673014,1,3
31-05-2025,Kerala,Kozhikode,673015,4,10
31-05-2025,Kerala,Kozhikode,673104,7,2
31-05-2025,Kerala,Kozhikode,673503,2,3
31-05-2025,Kerala,Kozhikode,673513,5,5
31-05-2025,Kerala,Kozhikode,673524,13,11
31-05-2025,Kerala,Kozhikode,673527,0,2
31-05-2025,Kerala,Kozhikode,673571,18,20
31-05-2025,Kerala,Kozhikode,673572,15,16
31-05-2025,Kerala,Kozhikode,673611,8,10
15-06-2025,Kerala,Kozhikode,673016,0,1
16-06-2025,Kerala,Kozhikode,673001,4,0
16-06-2025,Kerala,Kozhikode,673006,1,3
16-06-2025,Kerala,Kozhikode,673007,4,7
16-06-2025,Kerala,Kozhikode,673012,13,9
16-06-2025,Kerala,Kozhikode,673016,3,3
16-06-2025,Kerala,Kozhikode,673019,19,18
16-06-2025,Kerala,Kozhikode,673029,2,0
16-06-2025,Kerala,Kozhikode,673106,4,6
16-06-2025,Kerala,Kozhikode,673301,2,5
16-06-2025,Kerala,Kozhikode,673303,8,10
16-06-2025,Kerala,Kozhikode,673310,1,0
16-06-2025,Kerala,Kozhikode,673502,2,7
16-06-2025,Kerala,Kozhikode,673503,4,6
16-06-2025,Kerala,Kozhikode,673508,6,9
16-06-2025,Kerala,Kozhikode,673542,13,14
16-06-2025,Kerala,Kozhikode,673573,14,15
16-06-2025,Kerala,Kozhikode,673633,3,2
14-06-2025,Kerala,Kozhikode,673004,3,0
14-06-2025,Kerala,Kozhikode,673006,2,2
14-06-2025,Kerala,Kozhikode,673017,1,0
14-06-2025,Kerala,Kozhikode,673101,2,2
14-06-2025,Kerala,Kozhikode,673106,1,1
14-06-2025,Kerala,Kozhikode,673308,1,5
14-06-2025,Kerala,Kozhikode,673323,1,0
14-06-2025,Kerala,Kozhikode,673501,2,1
14-06-2025,Kerala,Kozhikode,673504,4,4
14-06-2025,Kerala,Kozhikode,673508,6,2
14-06-2025,Kerala,Kozhikode,673513,0,4
14-06-2025,Kerala,Kozhikode,673523,1,1
14-06-2025,Kerala,Kozhikode,673542,11,14
14-06-2025,Kerala,Kozhikode,673611,4,3
14-06-2025,Kerala,Kozhikode,673612,7,8
14-06-2025,Kerala,Kozhikode,673613,1,2
14-06-2025,Kerala,Kozhikode,673631,10,10
14-06-2025,Kerala,Kozhikode,673633,2,4
14-06-2025,Kerala,Kozhikode,673639,1,0
14-06-2025,Kerala,Kozhikode,673661,6,4
21-06-2025,Kerala,Kozhikode,673328,3,5
21-06-2025,Kerala,Kozhikode,673505,5,1
21-06-2025,Kerala,Kozhikode,673541,6,9
21-06-2025,Kerala,Kozhikode,673542,20,13
21-06-2025,Kerala,Kozhikode,673573,11,13
21-06-2025,Kerala,Kozhikode,673580,4,1
21-06-2025,Kerala,Kozhikode,673585,13,8
21-06-2025,Kerala,Kozhikode,673611,8,5
21-06-2025,Kerala,Kozhikode,673633,8,3
21-06-2025,Kerala,Kozhikode,673639,0,1
21-06-2025,Kerala,Kozhikode,673006,1,1
21-06-2025,Kerala,Kozhikode,673007,10,5
21-06-2025,Kerala,Kozhikode,673010,5,9
21-06-2025,Kerala,Kozhikode,673011,10,3
21-06-2025,Kerala,Kozhikode,673012,11,5
21-06-2025,Kerala,Kozhikode,673019,11,12
21-06-2025,Kerala,Kozhikode,673027,2,4
21-06-2025,Kerala,Kozhikode,673101,1,1
21-06-2025,Kerala,Kozhikode,673102,3,2
21-06-2025,Kerala,Kozhikode,673104,15,10
21-06-2025,Kerala,Kozhikode,673105,5,13
24-06-2025,Kerala,Kozhikode,673004,2,2
24-06-2025,Kerala,Kozhikode,673008,0,18
24-06-2025,Kerala,Kozhikode,673010,0,6
24-06-2025,Kerala,Kozhikode,673014,2,5
24-06-2025,Kerala,Kozhikode,673015,1,6
24-06-2025,Kerala,Kozhikode,673016,0,7
24-06-2025,Kerala,Kozhikode,673017,0,5
24-06-2025,Kerala,Kozhikode,673020,0,1
24-06-2025,Kerala,Kozhikode,673103,1,2
24-06-2025,Kerala,Kozhikode,673301,2,1
24-06-2025,Kerala,Kozhikode,673303,3,4
24-06-2025,Kerala,Kozhikode,673317,1,6
24-06-2025,Kerala,Kozhikode,673323,0,1
24-06-2025,Kerala,Kozhikode,673502,1,3
24-06-2025,Kerala,Kozhikode,673506,4,6
24-06-2025,Kerala,Kozhikode,673507,9,19
24-06-2025,Kerala,Kozhikode,673508,2,6
24-06-2025,Kerala,Kozhikode,673517,1,2
24-06-2025,Kerala,Kozhikode,673541,0,5
24-06-2025,Kerala,Kozhikode,673571,3,16
24-06-2025,Kerala,Kozhikode,673572,8,21
24-06-2025,Kerala,Kozhikode,673616,0,11
24-06-2025,Kerala,Kozhikode,673631,0,15
24-06-2025,Kerala,Kozhikode,673632,1,1
25-06-2025,Kerala,Kozhikode,673001,1,2
25-06-2025,Kerala,Kozhikode,673002,1,2
25-06-2025,Kerala,Kozhikode,673003,3,12
25-06-2025,Kerala,Kozhikode,673005,0,7
25-06-2025,Kerala,Kozhikode,673007,3,7
25-06-2025,Kerala,Kozhikode,673014,1,4
25-06-2025,Kerala,Kozhikode,673019,5,22
25-06-2025,Kerala,Kozhikode,673032,1,1
25-06-2025,Kerala,Kozhikode,673106,0,9
25-06-2025,Kerala,Kozhikode,673302,0,1
25-06-2025,Kerala,Kozhikode,673303,1,11
25-06-2025,Kerala,Kozhikode,673309,2,0
25-06-2025,Kerala,Kozhikode,673317,1,3
25-06-2025,Kerala,Kozhikode,673328,0,1
25-06-2025,Kerala,Kozhikode,673502,3,0
25-06-2025,Kerala,Kozhikode,673582,2,6
25-06-2025,Kerala,Kozhikode,673614,2,10
17-06-2025,Kerala,Kozhikode,673015,5,5
17-06-2025,Kerala,Kozhikode,673020,2,1
17-06-2025,Kerala,Kozhikode,673106,4,5
17-06-2025,Kerala,Kozhikode,673302,0,3
17-06-2025,Kerala,Kozhikode,673303,3,7
17-06-2025,Kerala,Kozhikode,673308,1,8
17-06-2025,Kerala,Kozhikode,673309,1,2
17-06-2025,Kerala,Kozhikode,673502,2,3
17-06-2025,Kerala,Kozhikode,673506,3,5
17-06-2025,Kerala,Kozhikode,673525,9,14
17-06-2025,Kerala,Kozhikode,673612,4,22
17-06-2025,Kerala,Kozhikode,673614,5,11
17-06-2025,Kerala,Kozhikode,673620,6,3
18-06-2025,Kerala,Kozhikode,673005,2,9
18-06-2025,Kerala,Kozhikode,673015,3,2
18-06-2025,Kerala,Kozhikode,673027,1,3
18-06-2025,Kerala,Kozhikode,673102,0,2
18-06-2025,Kerala,Kozhikode,673106,5,6
18-06-2025,Kerala,Kozhikode,673307,0,3
18-06-2025,Kerala,Kozhikode,673509,1,4
18-06-2025,Kerala,Kozhikode,673525,0,7
18-06-2025,Kerala,Kozhikode,673582,0,3
18-06-2025,Kerala,Kozhikode,673585,5,6
18-06-2025,Kerala,Kozhikode,673586,1,6
18-06-2025,Kerala,Kozhikode,673620,3,3
19-06-2025,Kerala,Kozhikode,673004,0,3
19-06-2025,Kerala,Kozhikode,673005,0,1
19-06-2025,Kerala,Kozhikode,673007,2,10
19-06-2025,Kerala,Kozhikode,673010,1,5
19-06-2025,Kerala,Kozhikode,673012,2,3
19-06-2025,Kerala,Kozhikode,673102,0,5
19-06-2025,Kerala,Kozhikode,673103,1,0
19-06-2025,Kerala,Kozhikode,673302,2,4
19-06-2025,Kerala,Kozhikode,673308,0,6
19-06-2025,Kerala,Kozhikode,673315,3,8
19-06-2025,Kerala,Kozhikode,673323,0,2
19-06-2025,Kerala,Kozhikode,673502,2,5
19-06-2025,Kerala,Kozhikode,673507,4,10
19-06-2025,Kerala,Kozhikode,673508,5,12
19-06-2025,Kerala,Kozhikode,673513,5,4
19-06-2025,Kerala,Kozhikode,673517,2,6
19-06-2025,Kerala,Kozhikode,673523,2,8
19-06-2025,Kerala,Kozhikode,673524,5,15
19-06-2025,Kerala,Kozhikode,673526,1,5
19-06-2025,Kerala,Kozhikode,673528,0,7
19-06-2025,Kerala,Kozhikode,673529,1,7
19-06-2025,Kerala,Kozhikode,673541,2,3
19-06-2025,Kerala,Kozhikode,673572,4,17
19-06-2025,Kerala,Kozhikode,673582,5,8
19-06-2025,Kerala,Kozhikode,673601,1,6
20-06-2025,Kerala,Kozhikode,673010,1,4
20-06-2025,Kerala,Kozhikode,673014,2,8
20-06-2025,Kerala,Kozhikode,673019,7,19
20-06-2025,Kerala,Kozhikode,673027,1,2
20-06-2025,Kerala,Kozhikode,673028,2,4
20-06-2025,Kerala,Kozhikode,673102,1,4
20-06-2025,Kerala,Kozhikode,673105,1,10
20-06-2025,Kerala,Kozhikode,673106,1,6
20-06-2025,Kerala,Kozhikode,673304,0,2
20-06-2025,Kerala,Kozhikode,673309,1,4
20-06-2025,Kerala,Kozhikode,673328,0,2
20-06-2025,Kerala,Kozhikode,673506,1,13
20-06-2025,Kerala,Kozhikode,673508,3,12
20-06-2025,Kerala,Kozhikode,673513,2,2
20-06-2025,Kerala,Kozhikode,673525,1,8
20-06-2025,Kerala,Kozhikode,673541,1,2
20-06-2025,Kerala,Kozhikode,673602,2,8
20-06-2025,Kerala,Kozhikode,673612,6,29
20-06-2025,Kerala,Kozhikode,673615,0,1
20-06-2025,Kerala,Kozhikode,673620,1,10
20-06-2025,Kerala,Kozhikode,673632,2,4
23-06-2025,Kerala,Kozhikode,673002,1,0
23-06-2025,Kerala,Kozhikode,673003,7,14
23-06-2025,Kerala,Kozhikode,673009,1,1
23-06-2025,Kerala,Kozhikode,673019,4,20
23-06-2025,Kerala,Kozhikode,673029,2,0
23-06-2025,Kerala,Kozhikode,673501,1,2
23-06-2025,Kerala,Kozhikode,673507,3,14
23-06-2025,Kerala,Kozhikode,673521,3,4
23-06-2025,Kerala,Kozhikode,673529,4,3
23-06-2025,Kerala,Kozhikode,673542,2,12
23-06-2025,Kerala,Kozhikode,673571,6,18
23-06-2025,Kerala,Kozhikode,673580,3,5
23-06-2025,Kerala,Kozhikode,673601,4,6
23-06-2025,Kerala,Kozhikode,673614,3,14
23-06-2025,Kerala,Kozhikode,673620,5,7
23-06-2025,Kerala,Kozhikode,673631,6,14
23-06-2025,Kerala,Kozhikode,673632,0,2
12-07-2025,Kerala,Kozhikode,673004,0,3
12-07-2025,Kerala,Kozhikode,673008,22,10
12-07-2025,Kerala,Kozhikode,673015,7,3
12-07-2025,Kerala,Kozhikode,673020,1,1
12-07-2025,Kerala,Kozhikode,673306,3,2
12-07-2025,Kerala,Kozhikode,673308,3,9
12-07-2025,Kerala,Kozhikode,673523,7,5
12-07-2025,Kerala,Kozhikode,673582,5,6
12-07-2025,Kerala,Kozhikode,673602,15,15
12-07-2025,Kerala,Kozhikode,673616,5,6
12-07-2025,Kerala,Kozhikode,673631,9,16
12-07-2025,Kerala,Kozhikode,673661,4,9
13-07-2025,Kerala,Kozhikode,673021,1,0
13-07-2025,Kerala,Kozhikode,673502,2,0
15-07-2025,Kerala,Kozhikode,673007,1,14
15-07-2025,Kerala,Kozhikode,673010,2,5
15-07-2025,Kerala,Kozhikode,673012,3,12
15-07-2025,Kerala,Kozhikode,673017,0,3
15-07-2025,Kerala,Kozhikode,673303,0,4
15-07-2025,Kerala,Kozhikode,673306,0,5
15-07-2025,Kerala,Kozhikode,673506,0,8
15-07-2025,Kerala,Kozhikode,673508,0,10
15-07-2025,Kerala,Kozhikode,673509,0,5
15-07-2025,Kerala,Kozhikode,673513,1,6
15-07-2025,Kerala,Kozhikode,673527,0,6
15-07-2025,Kerala,Kozhikode,673582,1,6
15-07-2025,Kerala,Kozhikode,673586,3,65
15-07-2025,Kerala,Kozhikode,673613,0,1
15-07-2025,Kerala,Kozhikode,673632,1,2
15-07-2025,Kerala,Kozhikode,673661,1,7
14-07-2025,Kerala,Kozhikode,673002,0,3
14-07-2025,Kerala,Kozhikode,673004,0,2
14-07-2025,Kerala,Kozhikode,673019,2,12
14-07-2025,Kerala,Kozhikode,673020,0,1
14-07-2025,Kerala,Kozhikode,673029,2,5
14-07-2025,Kerala,Kozhikode,673103,1,9
14-07-2025,Kerala,Kozhikode,673303,0,3
14-07-2025,Kerala,Kozhikode,673308,0,5
14-07-2025,Kerala,Kozhikode,673501,1,0
14-07-2025,Kerala,Kozhikode,673508,1,7
14-07-2025,Kerala,Kozhikode,673523,1,6
14-07-2025,Kerala,Kozhikode,673541,3,5
14-07-2025,Kerala,Kozhikode,673542,2,11
14-07-2025,Kerala,Kozhikode,673572,3,18
14-07-2025,Kerala,Kozhikode,673582,2,7
14-07-2025,Kerala,Kozhikode,673604,1,5
14-07-2025,Kerala,Kozhikode,673612,3,93
14-07-2025,Kerala,Kozhikode,673616,1,5
14-07-2025,Kerala,Kozhikode,673655,1,6
23-07-2025,Kerala,Kozhikode,673001,3,2
23-07-2025,Kerala,Kozhikode,673002,1,0
23-07-2025,Kerala,Kozhikode,673008,3,13
23-07-2025,Kerala,Kozhikode,673009,2,2
23-07-2025,Kerala,Kozhikode,673014,1,3
23-07-2025,Kerala,Kozhikode,673017,1,9
23-07-2025,Kerala,Kozhikode,673021,0,3
23-07-2025,Kerala,Kozhikode,673027,0,4
23-07-2025,Kerala,Kozhikode,673302,0,2
23-07-2025,Kerala,Kozhikode,673517,0,1
23-07-2025,Kerala,Kozhikode,673522,2,3
23-07-2025,Kerala,Kozhikode,673528,1,10
23-07-2025,Kerala,Kozhikode,673541,5,13
23-07-2025,Kerala,Kozhikode,673542,3,18
23-07-2025,Kerala,Kozhikode,673580,5,12
23-07-2025,Kerala,Kozhikode,673631,10,11
11-07-2025,Kerala,Kozhikode,673001,0,1
11-07-2025,Kerala,Kozhikode,673005,0,2
11-07-2025,Kerala,Kozhikode,673006,0,4
11-07-2025,Kerala,Kozhikode,673008,0,20
11-07-2025,Kerala,Kozhikode,673009,0,1
11-07-2025,Kerala,Kozhikode,673012,1,3
11-07-2025,Kerala,Kozhikode,673014,0,9
11-07-2025,Kerala,Kozhikode,673015,2,2
11-07-2025,Kerala,Kozhikode,673016,1,10
11-07-2025,Kerala,Kozhikode,673021,0,4
11-07-2025,Kerala,Kozhikode,673027,1,8
11-07-2025,Kerala,Kozhikode,673102,0,5
11-07-2025,Kerala,Kozhikode,673103,1,0
11-07-2025,Kerala,Kozhikode,673303,0,8
11-07-2025,Kerala,Kozhikode,673304,0,1
11-07-2025,Kerala,Kozhikode,673305,1,2
11-07-2025,Kerala,Kozhikode,673507,3,26
11-07-2025,Kerala,Kozhikode,673522,1,3
11-07-2025,Kerala,Kozhikode,673528,0,3
11-07-2025,Kerala,Kozhikode,673542,3,6
11-07-2025,Kerala,Kozhikode,673573,2,29
11-07-2025,Kerala,Kozhikode,673580,1,4
11-07-2025,Kerala,Kozhikode,673620,1,11
11-07-2025,Kerala,Kozhikode,673631,2,18
11-07-2025,Kerala,Kozhikode,673655,3,3
16-07-2025,Kerala,Kozhikode,673002,0,5
16-07-2025,Kerala,Kozhikode,673005,0,2
16-07-2025,Kerala,Kozhikode,673007,0,6
16-07-2025,Kerala,Kozhikode,673020,1,0
16-07-2025,Kerala,Kozhikode,673021,0,2
16-07-2025,Kerala,Kozhikode,673504,1,7
16-07-2025,Kerala,Kozhikode,673522,0,2
16-07-2025,Kerala,Kozhikode,673525,4,19
16-07-2025,Kerala,Kozhikode,673582,1,4
16-07-2025,Kerala,Kozhikode,673616,0,3
16-07-2025,Kerala,Kozhikode,673620,5,7
24-07-2025,Kerala,Kozhikode,673001,2,3
24-07-2025,Kerala,Kozhikode,673006,1,2
24-07-2025,Kerala,Kozhikode,673007,5,5
24-07-2025,Kerala,Kozhikode,673009,1,1
24-07-2025,Kerala,Kozhikode,673010,2,2
24-07-2025,Kerala,Kozhikode,673014,3,0
24-07-2025,Kerala,Kozhikode,673021,2,2
24-07-2025,Kerala,Kozhikode,673029,0,2
24-07-2025,Kerala,Kozhikode,673102,1,0
24-07-2025,Kerala,Kozhikode,673304,5,2
24-07-2025,Kerala,Kozhikode,673315,2,0
24-07-2025,Kerala,Kozhikode,673317,1,0
24-07-2025,Kerala,Kozhikode,673503,2,0
24-07-2025,Kerala,Kozhikode,673521,1,0
24-07-2025,Kerala,Kozhikode,673524,2,8
24-07-2025,Kerala,Kozhikode,673525,6,4
24-07-2025,Kerala,Kozhikode,673541,3,3
24-07-2025,Kerala,Kozhikode,673571,10,17
24-07-2025,Kerala,Kozhikode,673572,17,20
24-07-2025,Kerala,Kozhikode,673580,5,7
24-07-2025,Kerala,Kozhikode,673601,10,7
